,group,mol
7885,000167,MGI
7886,000167,REN
7887,000167,I4A
7888,000167,RFX
7889,000171,12
7890,000171,0.00500
7891,000171,2-[4-(HYDROXY-METHOXY-METHYL)-BENZYL]-7-(4-HYDROXYMETHYL-BENZYL)-
7892,000171,"1,1-DIOXO-3,6-BIS-PHENOXYMETHYL-1LAMBDA6-[1,2,7]THIADIAZEPANE-4,5-"
7893,000171,DIOL
7894,000171,AHF
7895,000171,IMZ
7896,000171,I04
7897,000171,32P
7898,000171,R68
7899,000171,IZB
7900,000171,4LG
7901,000171,C90
7902,000171,MZ2
7903,000171,SC7
7904,000171,VG4
7905,000171,CM8
7906,000176,12
7907,000176,0.00478
7908,000176,METHYL
7909,000176,ARACHIDONYL
7910,000176,FLUOROPHOSPHONATE
7911,000176,MAY
7912,000176,PPX
7913,000176,VD2
7914,000176,MC9
7915,000176,H7J
7916,000176,XE4
7917,000176,VD4
7918,000176,VD5
7919,000176,754
7920,000176,CTF
7921,000176,V2H
7922,000176,14H
7923,000188,12
7924,000188,0.00149
7925,000188,"N-{4-[(1R)-4-[(2R,4R,5S)-2,4-DIAMINO-6-OXOHEXAHYDROPYRIMIDIN-5-YL]-"
7926,000188,"1-(2,2,2-TRIFLUORO-1,1-DIHYDROXYETHYL)BUTYL]BENZOYL}-D-GLUTAMIC"
7927,000188,ACID
7928,000188,KEU
7929,000188,TAB
7930,000188,CM4
7931,000188,382
7932,000188,24X
7933,000188,C71
7934,000188,IRE
7935,000188,4MR
7936,000188,FE1
7937,000188,UBE
7938,000188,IM9
7939,000188,LHL
7940,000203,12
7941,000203,0.00529
7942,000203,"N-(2-MORPHOLIN-4-YL-1-MORPHOLIN-4-YLMETHYL-ETHYL)-3-NITRO-5-(3,4,5-"
7943,000203,TRIHYDROXY-6-HYDROXYMETHYL-TETRAHYDRO-PYRAN-2-YLOXY)-BENZAMIDE
7944,000203,1DM
7945,000203,AIK
7946,000203,I01
7947,000203,ME3
7948,000203,M1L
7949,000203,PD1
7950,000203,7X1
7951,000203,XBJ
7952,000203,NII
7953,000203,NCE
7954,000203,349
7955,000203,DXQ
7956,000205,12
7957,000205,0.00395
7958,000205,"(S)-(2E)-3[4-(5,5,8,8-TETRAMETHYL-5,6,7,8-TETRAHYDRO-2-"
7959,000205,NAPHTHALENYL)TETRAHYDRO-1-BENZOFURAN-2-YL]-2-PROPENOIC
7960,000205,ACID
7961,000205,L79
7962,000205,AIJ
7963,000205,AIT
7964,000205,H1N
7965,000205,NPM
7966,000205,373
7967,000205,979
7968,000205,C3D
7969,000205,L92
7970,000205,ZZD
7971,000205,SNX
7972,000205,XND
7973,000207,12
7974,000207,0.02000
7975,000207,PINACOL[[2-AMINO-ALPHA-(1-CARBOXY-1-METHYLETHOXYIMINO)-4-
7976,000207,THIAZOLEACETYL]AMINO]METHANEBORONATE
7977,000207,CB4
7978,000207,9PP
7979,000207,FA2
7980,000207,CDY
7981,000207,SNI
7982,000207,2DI
7983,000207,5F1
7984,000207,UA2
7985,000207,IRF
7986,000207,ZGU
7987,000207,HM4
7988,000207,XUA
7989,000220,12
7990,000220,0.00420
7991,000220,"6-(4-AMINO-4-HYDROXY-2-OXO-3,4-DIHYDRO-2H-PYRIMIDIN-1-YL)-3-[3-"
7992,000220,"AMINO-5-(N-METHYL-GUANIDINO)-PENTANOYLAMINO]-3,6-DIHYDRO-2H-PYRAN-"
7993,000220,2-CARBOXYLIC
7994,000220,ACID
7995,000220,BST
7996,000220,23D
7997,000220,FNR
7998,000220,1IG
7999,000220,3IG
8000,000220,5IG
8001,000220,AD5
8002,000220,VG9
8003,000220,ZS4
8004,000220,AJI
8005,000220,376
8006,000220,DVP
8007,000222,12
8008,000222,0.02424
8009,000222,7-METHOXY-8-[1-(METHYLSULFONYL)-1H-PYRAZOL-4-YL]NAPHTHALENE-2-
8010,000222,CARBOXIMIDAMIDE
8011,000222,UI3
8012,000222,H64
8013,000222,5X
8014,000222,H71
8015,000222,LK2
8016,000222,LK1
8017,000222,I50
8018,000222,WH6
8019,000222,9NR
8020,000222,BPF
8021,000222,BHY
8022,000222,YZE
8023,000264,12
8024,000264,0.02174
8025,000264,O-PHOSPHOTYROSINE
8026,000264,PTR
8027,000264,OPA
8028,000264,ST4
8029,000264,DBS
8030,000264,159
8031,000264,HPF
8032,000264,RB2
8033,000264,VA1
8034,000264,TBL
8035,000264,HS1
8036,000264,HS6
8037,000264,A8D
8038,000285,12
8039,000285,0.00452
8040,000285,(N-TERT-BUTYL-THIOPROLINE)-(5-ISOQUINOLYLOXYACETYLMETHYLTHIOALANINE)-
8041,000285,ALLOPHENYLNORSTATINE
8042,000285,KNI
8043,000285,3NH
8044,000285,LGZ
8045,000285,3CY
8046,000285,ERT
8047,000285,AKC
8048,000285,HH1
8049,000285,MUI
8050,000285,MTK
8051,000285,F1M
8052,000285,XDR
8053,000285,0BI
8054,000287,12
8055,000287,0.00909
8056,000287,9-ACRIDINECARBONYL
8057,000287,9AC
8058,000287,4NA
8059,000287,5PP
8060,000287,1CM
8061,000287,AFF
8062,000287,TF5
8063,000287,3B6
8064,000287,BXZ
8065,000287,14C
8066,000287,N23
8067,000287,DZ2
8068,000287,1EL
8069,000292,12
8070,000292,0.01250
8071,000292,"S-[(2E,6E)-3,7,11-TRIMETHYLDODECA-2,6,10-TRIENYL]TRIHYDROGEN"
8072,000292,THIODIPHOSPHATE
8073,000292,FPS
8074,000292,TP9
8075,000292,TPW
8076,000292,PL2
8077,000292,742
8078,000292,B71
8079,000292,2DE
8080,000292,FPF
8081,000292,FDF
8082,000292,2C7
8083,000292,722
8084,000292,DHG
8085,000635,12
8086,000635,0.01562
8087,000635,N-(2-HYDROXY-4-OXO-BUTYL)-N-(3-OXO-TRANSPROPENYL)AMINE
8088,000635,TEM
8089,000635,ASC
8090,000635,LPM
8091,000635,CAH
8092,000635,TMR
8093,000635,3MF
8094,000635,CLV
8095,000635,CML
8096,000635,FUY
8097,000635,AH8
8098,000635,CE9
8099,000635,PR4
8100,000660,12
8101,000660,0.01887
8102,000660,ADENINE
8103,000660,ADE
8104,000660,M1A
8105,000660,104
8106,000660,HSO
8107,000660,DIA
8108,000660,D10
8109,000660,6MP
8110,000660,URO
8111,000660,DR8
8112,000660,DR0
8113,000660,A71
8114,000660,PRK
8115,000784,12
8116,000784,0.01613
8117,000784,2-PHOSPHOGLYCOLIC
8118,000784,ACID
8119,000784,PGA
8120,000784,PGH
8121,000784,CMS
8122,000784,CSU
8123,000784,3PP
8124,000784,APO
8125,000784,AL0
8126,000784,URP
8127,000784,SVV
8128,000784,SVW
8129,000784,4NI
8130,000784,LWY
8131,001062,12
8132,001062,0.01004
8133,001062,4-FLUOROBENZYLAMINE
8134,001062,FBA
8135,001062,SOA
8136,001062,HY1
8137,001062,PEL
8138,001062,BRB
8139,001062,XYD
8140,001062,C2A
8141,001062,6PC
8142,001062,43M
8143,001062,C2B
8144,001062,ETY
8145,001062,011
8146,001482,12
8147,001482,0.02273
8148,001482,N-BUTANE
8149,001482,NBU
8150,001482,POL
8151,001482,MPR
8152,001482,CP2
8153,001482,LNK
8154,001482,MPT
8155,001482,ALT
8156,001482,BBU
8157,001482,3CL
8158,001482,13D
8159,001482,0CL
8160,001482,BU4
8161,000029,11
8162,000029,0.01562
8163,000029,ETHACRYNIC
8164,000029,ACID
8165,000029,EAA
8166,000029,ACD
8167,000029,FDI
8168,000029,SHH
8169,000029,SU1
8170,000029,OPN
8171,000029,IYG
8172,000029,AEN
8173,000029,MOB
8174,000029,4CR
8175,000029,ACF
8176,000077,11
8177,000077,0.02308
8178,000077,"(1'R,2'S)-9-(2-HYDROXY-3'-KETO-CYCLOPENTEN-1-YL)ADENINE"
8179,000077,ADC
8180,000077,MHZ
8181,000077,A66
8182,000077,RRC
8183,000077,PU7
8184,000077,N69
8185,000077,2VA
8186,000077,LZC
8187,000077,EH9
8188,000077,A8M
8189,000077,N8M
8190,000080,11
8191,000080,0.03030
8192,000080,METHYL
8193,000080,CYCLO[(2S)-2-[[(1R)-1-(N-(L-N-(3-METHYLBUTANOYL)VALYL-LASPARTYL)
8194,000080,AMINO)-3-METHYLBUTYL]HYDROXYPHOSPHINYLOXY]-3-(3-
8195,000080,AMINOMETHYL)PHENYLPROPANOATE
8196,000080,PP7
8197,000080,HYG
8198,000080,GCK
8199,000080,LPE
8200,000080,MXG
8201,000080,J12
8202,000080,THL
8203,000080,U16
8204,000080,C39
8205,000080,1PD
8206,000080,N5G
8207,000093,11
8208,000093,0.01471
8209,000093,M-NITROPHENYL
8210,000093,AMINOETHYLDIPHOSPHATE
8211,000093,BERYLLIUMTRIFLUORIDE
8212,000093,MNQ
8213,000093,ONP
8214,000093,D4T
8215,000093,PGU
8216,000093,M6T
8217,000093,PDG
8218,000093,EOZ
8219,000093,302
8220,000093,XGA
8221,000093,TNM
8222,000093,ZK1
8223,000096,11
8224,000096,0.00510
8225,000096,O3-PHOSPHONOESTRONE
8226,000096,ESO
8227,000096,PDN
8228,000096,AZ2
8229,000096,DEX
8230,000096,XX5
8231,000096,J78
8232,000096,NN3
8233,000096,HZ3
8234,000096,12U
8235,000096,FMZ
8236,000096,J8Z
8237,000102,11
8238,000102,0.00758
8239,000102,TACRINE
8240,000102,THA
8241,000102,TPM
8242,000102,TPR
8243,000102,S57
8244,000102,DFL
8245,000102,SAB
8246,000102,DPA
8247,000102,IQZ
8248,000102,ANT
8249,000102,1PC
8250,000102,SX3
8251,000117,11
8252,000117,0.00649
8253,000117,2-(4-CARBAMIMIDOYL-2-HYDROXY-BENZYLAMINO)-PROPIONICACID
8254,000117,109
8255,000117,CP6
8256,000117,SU9
8257,000117,NAT
8258,000117,ALH
8259,000117,HFS
8260,000117,DH1
8261,000117,2TN
8262,000117,283
8263,000117,GVI
8264,000117,AX6
8265,000143,11
8266,000143,0.00667
8267,000143,"6-(2,3,4,5,6,7-HEXAHYDRO-2,4,4-TRIMETHYL-1-METYLENEINDEN-2-YL)-3-"
8268,000143,"METHYLHEXA-2,4-DIENOIC"
8269,000143,ACID
8270,000143,RE9
8271,000143,WY4
8272,000143,CPF
8273,000143,UC4
8274,000143,YSH
8275,000143,F21
8276,000143,ANW
8277,000143,W56
8278,000143,P32
8279,000143,NRO
8280,000143,4RB
8281,000145,11
8282,000145,0.00355
8283,000145,2-METHYL-FURAN-3-CARBOTHIOIC
8284,000145,ACID
8285,000145,[4-CHLORO-3-(3-METHYL-BUT-2-
8286,000145,ENYLOXY)-PHENYL]-AMIDE
8287,000145,UC1
8288,000145,STC
8289,000145,TEI
8290,000145,W03
8291,000145,H18
8292,000145,H20
8293,000145,1C2
8294,000145,8NH
8295,000145,9NV
8296,000145,3G4
8297,000145,3N3
8298,000147,11
8299,000147,0.00238
8300,000147,4-(2-THIENYL)-1-(4-METHYLBENZYL)-1H-IMIDAZOLE
8301,000147,654
8302,000147,PFA
8303,000147,785
8304,000147,D1B
8305,000147,CT8
8306,000147,893
8307,000147,FRY
8308,000147,F10
8309,000147,SC9
8310,000147,KSR
8311,000147,ECL
8312,000174,11
8313,000174,0.04545
8314,000174,"2-AMINO-1-METHYL-6-PHENYLIMIDAZO[4,5-B]PYRIDINE"
8315,000174,PIQ
8316,000174,AIQ
8317,000174,WSK
8318,000174,STS
8319,000174,514
8320,000174,LZK
8321,000174,KZ9
8322,000174,NZO
8323,000174,KS5
8324,000174,NPZ
8325,000174,EFP
8326,000175,11
8327,000175,0.00412
8328,000175,2-{5-[AMINO(IMINIO)METHYL]-1H-BENZIMIDAZOL-2-YL}PYRIDIN-3-OLATE
8329,000175,801
8330,000175,HDU
8331,000175,CBT
8332,000175,FYX
8333,000175,460
8334,000175,BMO
8335,000175,HLO
8336,000175,2SC
8337,000175,VGG
8338,000175,K27
8339,000175,OAG
8340,000181,11
8341,000181,0.02500
8342,000181,"(2R)-2,5,7,8-TETRAMETHYL-2-[(4R,8R)-4,8,12-"
8343,000181,TRIMETHYLTRIDECYL]CHROMAN-6-OL
8344,000181,VIV
8345,000181,984
8346,000181,P13
8347,000181,HET
8348,000181,3P4
8349,000181,D92
8350,000181,D93
8351,000181,89I
8352,000181,KSK
8353,000181,20A
8354,000181,JZC
8355,000202,11
8356,000202,0.00154
8357,000202,OXOLINIC
8358,000202,ACID
8359,000202,OXI
8360,000202,DBT
8361,000202,GWB
8362,000202,KHA
8363,000202,FIL
8364,000202,NP
8365,000202,4BH
8366,000202,BDE
8367,000202,BTO
8368,000202,OX4
8369,000202,F1I
8370,000225,11
8371,000225,0.01515
8372,000225,"1-ALLYL-5-(2-PHENYLPYRAZOLO[1,5-A]PYRIDIN-3-YL)-1H-PYRAZOLO[3,4-"
8373,000225,C]PYRIDAZIN-3-AMINE
8374,000225,F29
8375,000225,AUP
8376,000225,D2A
8377,000225,AB4
8378,000225,B29
8379,000225,M1B
8380,000225,242
8381,000225,973
8382,000225,23C
8383,000225,T27
8384,000225,GMG
8385,000230,11
8386,000230,0.00309
8387,000230,4-OXO-3-{6-[4-(QUINOXALIN-2-YLOXY)-BENZOYLAMINO]-2-THIOPHEN-2-YLHEXANOYLAMINO}-
8388,000230,BUTYRIC
8389,000230,ACID
8390,000230,YBH
8391,000230,189
8392,000230,IIA
8393,000230,R78
8394,000230,SS5
8395,000230,VG3
8396,000230,G05
8397,000230,ED5
8398,000230,33Y
8399,000230,R48
8400,000230,G6X
8401,000232,11
8402,000232,0.00703
8403,000232,"(2R)-4-OXO-4-[3-(TRIFLUOROMETHYL)-5,6-DIHYDRO[1,2,4]TRIAZOLO[4,3-"
8404,000232,"A]PYRAZIN-7(8H)-YL]-1-(2,4,5-TRIFLUOROPHENYL)BUTAN-2-AMINE"
8405,000232,715
8406,000232,BAO
8407,000232,FHM
8408,000232,TF2
8409,000232,U11
8410,000232,872
8411,000232,448
8412,000232,B5R
8413,000232,AVE
8414,000232,AK2
8415,000232,677
8416,000235,11
8417,000235,0.00588
8418,000235,5-(DIMETHYLAMINO)-1-NAPHTHALENESULFONIC
8419,000235,ACID(DANSYLACID)
8420,000235,ANS
8421,000235,CB1
8422,000235,BDB
8423,000235,MNS
8424,000235,IQS
8425,000235,CKI
8426,000235,L85
8427,000235,9DN
8428,000235,2T0
8429,000235,53N
8430,000235,AOD
8431,000238,11
8432,000238,0.00309
8433,000238,"2-[3-(5-MERCAPTO-[1,3,4]THIADIAZOL-2YL)-UREIDO]-N-METHYL-3-"
8434,000238,PENTAFLUOROPHENYL-PROPIONAMIDE
8435,000238,IN9
8436,000238,R1F
8437,000238,5EE
8438,000238,796
8439,000238,565
8440,000238,M05
8441,000238,JI7
8442,000238,MB9
8443,000238,DF9
8444,000238,793
8445,000238,CZ8
8446,000242,11
8447,000242,0.01212
8448,000242,L17
8449,000242,L17
8450,000242,624
8451,000242,C1D
8452,000242,D01
8453,000242,BMI
8454,000242,J07
8455,000242,X39
8456,000242,TUI
8457,000242,AK4
8458,000242,G96
8459,000242,F2C
8460,000243,11
8461,000243,0.03846
8462,000243,"4-(2,7-DIFLUORO-6-HYDROXY-3-OXO-3H-XANTHEN-9-YL)ISOPHTHALIC"
8463,000243,ACID
8464,000243,ORE
8465,000243,1LG
8466,000243,IDB
8467,000243,12C
8468,000243,626
8469,000243,GSX
8470,000243,461
8471,000243,898
8472,000243,2CC
8473,000243,RO7
8474,000243,2B5
8475,000278,11
8476,000278,0.00343
8477,000278,"(5R)-5-{[10-(1,2,3,4-TETRAHYDROACRIDIN-9-YLAMINO)DECYL]AMINO}-"
8478,000278,"5,6,7,8-TETRAHYDROQUINOLIN-2(1H)-ONE"
8479,000278,A1E
8480,000278,IZE
8481,000278,GIN
8482,000278,DRN
8483,000278,X4Z
8484,000278,XBV
8485,000278,866
8486,000278,PD3
8487,000278,1AU
8488,000278,3JZ
8489,000278,O40
8490,000371,11
8491,000371,0.00222
8492,000371,"1-METHYL-9-[12-(9-METHYLPHENAZIN-10-IUM-1-YL)-12-OXO-2,11-DIAZA-"
8493,000371,"5,8-DIAZONIADODEC-1-ANOYL]PHENAZIN-10-IUM"
8494,000371,XR2
8495,000371,PZ1
8496,000371,FL1
8497,000371,DRO
8498,000371,PFY
8499,000371,GUI
8500,000371,9NH
8501,000371,RID
8502,000371,BRA
8503,000371,BZ9
8504,000371,S52
8505,000481,11
8506,000481,0.00490
8507,000481,ALPHA-METHYL-D-GALACTOSIDE
8508,000481,AMG
8509,000481,MMA
8510,000481,MGL
8511,000481,GYP
8512,000481,DQA
8513,000481,GKR
8514,000481,LGT
8515,000481,KDB
8516,000481,289
8517,000481,293
8518,000481,KME
8519,000574,11
8520,000574,0.01282
8521,000574,{(1S)-1-BENZYL-4-[3-CARBAMOYL-1-(1-CARBAMOYL-2-PHENYLETHYLCARBAMOYL)-(
8522,000574,S)-PROPYLCARBAMOYL]-2-OXO-5-PHENYL-PENTYL}-
8523,000574,CARBAMIC
8524,000574,ACID
8525,000574,TERT-BUTYL
8526,000574,ESTER
8527,000574,Q50
8528,000574,F42
8529,000574,FRH
8530,000574,PKF
8531,000574,DTF
8532,000574,CM2
8533,000574,MMI
8534,000574,BN6
8535,000574,23I
8536,000574,DRR
8537,000574,YEN
8538,000639,11
8539,000639,0.06061
8540,000639,5-AMIDINO-BENZIMIDAZOLE
8541,000639,ABI
8542,000639,PQ0
8543,000639,NDM
8544,000639,39A
8545,000639,EA1
8546,000639,AHL
8547,000639,BTY
8548,000639,L22
8549,000639,DRL
8550,000639,6GO
8551,000639,LN6
8552,000673,11
8553,000673,0.06250
8554,000673,IBUPROFEN
8555,000673,IBP
8556,000673,4BA
8557,000673,34C
8558,000673,ST2
8559,000673,790
8560,000673,MPP
8561,000673,EPN
8562,000673,X0U
8563,000673,X0W
8564,000673,ESB
8565,000673,JM8
8566,000749,11
8567,000749,0.03571
8568,000749,METHYLPHOSPHONIC
8569,000749,ACID
8570,000749,DIISOPROPYL
8571,000749,ESTER
8572,000749,DII
8573,000749,NTA
8574,000749,S2C
8575,000749,MHA
8576,000749,HEE
8577,000749,AEP
8578,000749,SDC
8579,000749,HHA
8580,000749,0FA
8581,000749,SG3
8582,000749,LN5
8583,000851,11
8584,000851,0.04545
8585,000851,N-[2(S)-CYCLOPENTYL-1(R)-HYDROXY-3(R)METHYL]-5-[(2(S)-TERTIARYBUTYLAMINO-
8586,000851,CARBONYL)-4-(N1-(2)-(N-METHYLPIPERAZINYL)-3-CHLOROPYRAZINYL-
8587,000851,5-CARBONYL)-PIPERAZINO]-4(S)-HYDROXY-2(R)-PHENYLMETHYLPENTANAMIDE
8588,000851,3IN
8589,000851,RFL
8590,000851,FDA
8591,000851,6FA
8592,000851,4CA
8593,000851,FAE
8594,000851,FAS
8595,000851,FAO
8596,000851,FA8
8597,000851,FSH
8598,000851,719
8599,000877,11
8600,000877,0.01282
8601,000877,EDROPHONIUM
8602,000877,ION
8603,000877,EDR
8604,000877,NID
8605,000877,APD
8606,000877,VK3
8607,000877,23F
8608,000877,ZZ1
8609,000877,SRO
8610,000877,AN5
8611,000877,YNM
8612,000877,D1V
8613,000877,BTK
8614,000887,11
8615,000887,0.04762
8616,000887,URIDINE-DIPHOSPHATE-2(N-ACETYLGLUCOSAMINYL-3-FLUORO-2-
8617,000887,PHOSPHONOOXY)PROPIONIC
8618,000887,ACID
8619,000887,TET
8620,000887,128
8621,000887,T5A
8622,000887,GTG
8623,000887,TPG
8624,000887,1DG
8625,000887,P1H
8626,000887,G3A
8627,000887,T4K
8628,000887,G4M
8629,000887,AVU
8630,000972,11
8631,000972,0.05263
8632,000972,MALEIC
8633,000972,ACID
8634,000972,MAE
8635,000972,PCT
8636,000972,OPE
8637,000972,SEC
8638,000972,BR5
8639,000972,P1P
8640,000972,ALK
8641,000972,ALU
8642,000972,X1S
8643,000972,00C
8644,000972,SD3
8645,001230,11
8646,001230,0.01786
8647,001230,C32-O-(1-ETHYL-INDOL-5-YL)ASCOMYCIN
8648,001230,858
8649,001230,587
8650,001230,KAB
8651,001230,GMM
8652,001230,RBT
8653,001230,RGA
8654,001230,SPX
8655,001230,NHQ
8656,001230,SIR
8657,001230,ARD
8658,001230,L9Q
8659,001261,11
8660,001261,0.08333
8661,001261,BENZYL-CARBAMIC
8662,001261,ACID
8663,001261,[8-DEETHYL-ASCOMYCIN-8-YL]ETHYLESTER
8664,001261,FKA
8665,001261,ALB
8666,001261,ADJ
8667,001261,SPF
8668,001261,25A
8669,001261,F2N
8670,001261,BSJ
8671,001261,AR8
8672,001261,A02
8673,001261,01K
8674,001261,U22
8675,000071,10
8676,000071,0.01250
8677,000071,CHLORAMPHENICOL
8678,000071,CLM
8679,000071,RTY
8680,000071,PZQ
8681,000071,U05
8682,000071,AO5
8683,000071,IH6
8684,000071,MX4
8685,000071,3TP
8686,000071,PY8
8687,000071,E18
8688,000107,10
8689,000107,0.03704
8690,000107,RETINAL
8691,000107,RET
8692,000107,ASD
8693,000107,OPD
8694,000107,HQO
8695,000107,RS7
8696,000107,OCB
8697,000107,CT1
8698,000107,6OC
8699,000107,ZX8
8700,000107,B89
8701,000133,10
8702,000133,0.00840
8703,000133,"S-ADENOSYL-1,8-DIAMINO-3-THIOOCTANE"
8704,000133,AAT
8705,000133,DBD
8706,000133,DHF
8707,000133,847
8708,000133,J15
8709,000133,LLL
8710,000133,701
8711,000133,D4N
8712,000133,53A
8713,000133,N6R
8714,000134,10
8715,000134,0.00115
8716,000134,"1,1,1-TRIFLUORO-3-ACETAMIDO-4-PHENYL"
8717,000134,BUTAN-2-ONE(N-ACETYL-LPHENYLALANYL
8718,000134,TRIFLUOROMETHYL
8719,000134,KETONE)
8720,000134,APF
8721,000134,SM3
8722,000134,STB
8723,000134,W35
8724,000134,DCH
8725,000134,AJM
8726,000134,NIM
8727,000134,TTR
8728,000134,ML1
8729,000134,TIG
8730,000141,10
8731,000141,0.03125
8732,000141,"6-CHLORO-2-(1-FURO[2,3-C]PYRIDIN-5-YL-ETHYLSULFANYL)-PYRIMIDIN-4-"
8733,000141,YLAMINE
8734,000141,PNU
8735,000141,LIH
8736,000141,C66
8737,000141,P12
8738,000141,PU0
8739,000141,PD8
8740,000141,ISI
8741,000141,RB1
8742,000141,KS1
8743,000141,Z64
8744,000164,10
8745,000164,0.00833
8746,000164,2-[2-(1-CARBAMIMIDOYL-PIPERIDIN-3-YL)-ACETYLAMINO]-3-{4-[2-(3-
8747,000164,OXALYL-1H-INDOL-7-YL)ETHYL]-PHENYL}-PROPIONIC
8748,000164,ACID
8749,000164,METHYL
8750,000164,ESTER
8751,000164,CMM
8752,000164,NC1
8753,000164,1NH
8754,000164,SIE
8755,000164,4UN
8756,000164,IZ5
8757,000164,GSV
8758,000164,YDP
8759,000164,G55
8760,000164,DF3
8761,000169,10
8762,000169,0.02500
8763,000169,3-(4-AMINO-2-TRIFLUOROMETHYL-PYRIMIDIN-5-YLMETHYL)-4-METHYL-5-(2-
8764,000169,PHOSPHONATOOXY-ETHYL)-THIAZOL-3-IUM
8765,000169,FTP
8766,000169,AYD
8767,000169,MTQ
8768,000169,3PC
8769,000169,DPX
8770,000169,2TP
8771,000169,PYI
8772,000169,VNP
8773,000169,PFM
8774,000169,CB9
8775,000187,10
8776,000187,0.01471
8777,000187,"9-AMINO-6,10-DIOXO-OCTAHYDRO-PYRIDAZINO[1,2-A][1,2]DIAZEPINE-1-"
8778,000187,CARBOXYLIC
8779,000187,ACID
8780,000187,ODA
8781,000187,MPA
8782,000187,MPC
8783,000187,FPR
8784,000187,DBQ
8785,000187,U73
8786,000187,HT5
8787,000187,19U
8788,000187,LA2
8789,000187,A11
8790,000199,10
8791,000199,0.05714
8792,000199,2-{2-[4-(2-CARBAMIMIDOYLSULFANYL-ETHYL)-PHENYL]-ETHYL}-ISOTHIOUREA
8793,000199,4BT
8794,000199,UC3
8795,000199,BAG
8796,000199,HDB
8797,000199,BFB
8798,000199,W22
8799,000199,GUS
8800,000199,A21
8801,000199,HS5
8802,000199,18S
8803,000209,10
8804,000209,0.00427
8805,000209,4-AMIDINOINDAN-1-ONE-2'-AMIDINOHYDRAZONE
8806,000209,CG
8807,000209,SBZ
8808,000209,427
8809,000209,FC1
8810,000209,3B3
8811,000209,EWA
8812,000209,ZXB
8813,000209,O14
8814,000209,KOT
8815,000209,HAO
8816,000211,10
8817,000211,0.09091
8818,000211,"5-(1,4-DIAZEPAN-1-SULFONYL)ISOQUINOLINE"
8819,000211,M77
8820,000211,DNS
8821,000211,4TR
8822,000211,C3M
8823,000211,ITA
8824,000211,9IP
8825,000211,GAX
8826,000211,MS4
8827,000211,5B3
8828,000211,2BZ
8829,000217,10
8830,000217,0.00069
8831,000217,"(2-[6-CHLORO-3-{[2,2-DIFLUORO-2-(1-OXIDOPYRIDIN-2-YL)ETHYL]AMINO}-"
8832,000217,2-OXOPYRAZIN-1(2H)-YL]-N-[5-CHLORO-2-(1H-TETRAZOL-1-
8833,000217,YL)BENZYL]ACETAMIDE
8834,000217,170
8835,000217,CT9
8836,000217,C2D
8837,000217,2D9
8838,000217,FRX
8839,000217,MT1
8840,000217,LZF
8841,000217,1AZ
8842,000217,AXA
8843,000217,0UN
8844,000223,10
8845,000223,0.01250
8846,000223,5-CHLORO-2-({3-ISOBUTYL-4-[(5-PYRIDIN-4-YLPYRIMIDIN-2-
8847,000223,YL)CARBONYL]PIPERAZIN-1-YL}SULFONYL)-1H-INDOLE
8848,000223,D91
8849,000223,2PT
8850,000223,DT2
8851,000223,DT4
8852,000223,462
8853,000223,3SC
8854,000223,PLT
8855,000223,M04
8856,000223,KSM
8857,000223,Z78
8858,000228,10
8859,000228,0.05000
8860,000228,LANOSTEROL
8861,000228,LAN
8862,000228,C01
8863,000228,D31
8864,000228,3ON
8865,000228,0MA
8866,000228,YR3
8867,000228,2MV
8868,000228,KSH
8869,000228,P40
8870,000228,MP6
8871,000234,10
8872,000234,0.02083
8873,000234,"INOSITOL-(1,3,4,5)-TETRAKISPHOSPHATE"
8874,000234,4IP
8875,000234,IBS
8876,000234,GU6
8877,000234,GU0
8878,000234,H3S
8879,000234,SC1
8880,000234,I4P
8881,000234,1NT
8882,000234,GG9
8883,000234,RP6
8884,000250,10
8885,000250,0.01587
8886,000250,"1,4-BIS-{[N-(1-IMINO-1GUANIDINO-METHYL)]SULFANYLMETHYL}-3,6-"
8887,000250,DIMETHYL-BENZENE
8888,000250,C1A
8889,000250,HM2
8890,000250,ISH
8891,000250,K10
8892,000250,ZY6
8893,000250,420
8894,000250,X8I
8895,000250,RUF
8896,000250,RUM
8897,000250,BK2
8898,000254,10
8899,000254,0.00337
8900,000254,6-(3-AMINOPHENYL)-N-(TERT-BUTYL)-2-(TRIFLUOROMETHYL)QUINAZOLIN-4-
8901,000254,AMINE
8902,000254,D23
8903,000254,T50
8904,000254,6NH
8905,000254,7IG
8906,000254,F3F
8907,000254,7MR
8908,000254,SCF
8909,000254,BDL
8910,000254,4BM
8911,000254,099
8912,000255,10
8913,000255,0.05882
8914,000255,"GUANOSINE-5',3'-TETRAPHOSPHATE"
8915,000255,G4P
8916,000255,GH3
8917,000255,WWF
8918,000255,THY
8919,000255,THW
8920,000255,MTV
8921,000255,1TP
8922,000255,TDL
8923,000255,N5C
8924,000255,A6D
8925,000260,10
8926,000260,0.02273
8927,000260,"(5S)-5-{[10-(1,2,3,4-TETRAHYDROACRIDIN-9-YLAMINO)DECYL]AMINO}-"
