,m_gene,u_uniprot_acc,u_reviewed,u_pdb
3882,b0729,P0AGE9,True,1CQJ
3883,b0729,P0AGE9,True,1JKJ
3884,b0729,P0AGE9,True,2NUA
3885,b0729,P0AGE9,True,1CQI
3886,b0729,P0AGE9,True,1SCU
3887,b0729,P0AGE9,True,1JLL
3888,b0729,P0AGE9,True,2SCU
3889,b1387,P77455,True,
3890,b1386,P46883,True,1SPU
3891,b1386,P46883,True,1D6Y
3892,b1386,P46883,True,1DYU
3893,b1386,P46883,True,2WOF
3894,b1386,P46883,True,1D6Z
3895,b1386,P46883,True,1D6U
3896,b1386,P46883,True,1LVN
3897,b1386,P46883,True,2W0Q
3898,b1386,P46883,True,2WO0
3899,b1386,P46883,True,2WOH
3900,b1386,P46883,True,1QAF
3901,b1386,P46883,True,1OAC
3902,b1386,P46883,True,2WGQ
3903,b1386,P46883,True,1QAK
3904,b1386,P46883,True,1QAL
3905,b1386,P46883,True,1JRQ
3906,b1385,P80668,True,
3907,b0477,P0AEW6,True,
3908,b0474,P69441,True,4AKE
3909,b0474,P69441,True,2ECK
3910,b0474,P69441,True,1ANK
3911,b0474,P69441,True,3HPQ
3912,b0474,P69441,True,4X8H
3913,b0474,P69441,True,4X8L
3914,b0474,P69441,True,4X8M
3915,b0474,P69441,True,1AKE
3916,b0474,P69441,True,4X8O
3917,b0474,P69441,True,3HPR
3918,b0474,P69441,True,1E4V
3919,b0474,P69441,True,1E4Y
3920,b0475,P23871,True,
3921,b4119,P06720,True,
3922,b4388,P0AGB0,True,
3923,b2150,P0AEE5,True,2FW0
3924,b2150,P0AEE5,True,2GBP
3925,b2150,P0AEE5,True,2IPN
3926,b2150,P0AEE5,True,2IPM
3927,b2150,P0AEE5,True,2IPL
3928,b2150,P0AEE5,True,2HPH
3929,b2150,P0AEE5,True,2QW1
3930,b2150,P0AEE5,True,1GLG
3931,b2150,P0AEE5,True,2FVY
3932,b1415,P25553,True,2HG2
3933,b1415,P25553,True,2ILU
3934,b1415,P25553,True,2IMP
3935,b1415,P25553,True,2OPX
3936,b4111,P0C0L7,True,1R48
3937,b4115,P60061,True,3OB6
3938,b4117,P28629,True,2VYC
3939,b4289,P15030,True,
3940,b4288,P15029,True,
3941,b4287,P15031,True,
3942,b0099,P08337,True,1PUQ
3943,b0099,P08337,True,1PUS
3944,b0099,P08337,True,3A6V
3945,b0099,P08337,True,1TUM
3946,b0099,P08337,True,3A6T
3947,b0099,P08337,True,3A6U
3948,b0099,P08337,True,3A6S
3949,b0099,P08337,True,1PPX
3950,b0099,P08337,True,1MUT
3951,b0099,P08337,True,1PUN
3952,b0090,P17443,True,1NLM
3953,b0090,P17443,True,1F0K
3954,b0091,P17952,True,2F00
3955,b0092,P07862,True,2DLN
3956,b0092,P07862,True,1IOW
3957,b0092,P07862,True,1IOV
3958,b0092,P07862,True,4C5A
3959,b0092,P07862,True,4C5B
3960,b0092,P07862,True,4C5C
3961,b3430,P0A6V1,True,
3962,b0096,P0A725,True,4MQY
3963,b0273,P06960,True,
3964,b0026,P00956,True,
3965,b4025,P0A6T1,True,3NBU
3966,b0077,P00893,True,
3967,b0074,P09151,True,
3968,b0072,P0A6A6,True,
3969,b0073,P30125,True,1CM7
3970,b0070,P31675,True,
3971,b0071,P30126,True,
3972,b0078,P00894,True,2F1F
3973,b0386,P0A9L8,True,
3974,b0381,P0A6J8,True,
3975,b0383,P00634,True,1URA
3976,b0383,P00634,True,1URB
3977,b0383,P00634,True,3DYC
3978,b0383,P00634,True,2G9Y
3979,b0383,P00634,True,1HJK
3980,b0383,P00634,True,1HQA
3981,b0383,P00634,True,1ALJ
3982,b0383,P00634,True,1ALK
3983,b0383,P00634,True,1ALH
3984,b0383,P00634,True,1ALI
3985,b0383,P00634,True,1ANI
3986,b0383,P00634,True,1ANJ
3987,b0383,P00634,True,1KH5
3988,b0383,P00634,True,4KM4
3989,b0383,P00634,True,1Y6V
3990,b0383,P00634,True,2ANH
3991,b0383,P00634,True,1ED8
3992,b0383,P00634,True,1ED9
3993,b0383,P00634,True,1KH4
3994,b0383,P00634,True,1AJA
3995,b0383,P00634,True,1AJB
3996,b0383,P00634,True,1KH7
3997,b0383,P00634,True,1AJD
3998,b0383,P00634,True,3CMR
3999,b0383,P00634,True,1KH9
4000,b0383,P00634,True,1EW9
4001,b0383,P00634,True,1EW8
4002,b0383,P00634,True,1KHL
4003,b0383,P00634,True,2MLZ
4004,b0383,P00634,True,2MLY
4005,b0383,P00634,True,2MLX
4006,b0383,P00634,True,1KHJ
4007,b0383,P00634,True,1KHK
4008,b0383,P00634,True,3DPC
4009,b0383,P00634,True,3TG0
4010,b0383,P00634,True,1KHN
4011,b0383,P00634,True,2GA3
4012,b0383,P00634,True,4YR1
4013,b0383,P00634,True,1B8J
4014,b0383,P00634,True,3BDH
4015,b0383,P00634,True,1ELZ
4016,b0383,P00634,True,1ELX
4017,b0383,P00634,True,1ELY
4018,b0383,P00634,True,1AJC
4019,b0383,P00634,True,3BDG
4020,b0383,P00634,True,3BDF
4021,b0383,P00634,True,1Y7A
4022,b0388,P0A6E1,True,
4023,b3972,P08373,True,1MBT
4024,b3972,P08373,True,1UXY
4025,b3972,P08373,True,2Q85
4026,b3972,P08373,True,1MBB
4027,b3972,P08373,True,2MBR
4028,b0731,P54745,True,
4029,b0639,P0A752,True,1K4K
4030,b0639,P0A752,True,1K4M
4031,b3012,Q46857,True,1MZR
4032,b3018,P26647,True,
4033,b3729,P17169,True,2VF4
4034,b3729,P17169,True,2VF5
4035,b3729,P17169,True,1MOS
4036,b3729,P17169,True,3OOJ
4037,b3729,P17169,True,1MOQ
4038,b3729,P17169,True,4AMV
4039,b3729,P17169,True,1XFG
4040,b3729,P17169,True,1XFF
4041,b3729,P17169,True,1MOR
4042,b3729,P17169,True,1JXA
4043,b3729,P17169,True,2J6H
4044,b3728,P0AG82,True,1IXG
4045,b3728,P0AG82,True,1OIB
4046,b3728,P0AG82,True,2ABH
4047,b3728,P0AG82,True,1IXH
4048,b3728,P0AG82,True,1IXI
4049,b3728,P0AG82,True,1QUL
4050,b3728,P0AG82,True,1A40
4051,b3728,P0AG82,True,1QUI
4052,b3728,P0AG82,True,1PBP
4053,b3728,P0AG82,True,1QUK
4054,b3728,P0AG82,True,1QUJ
4055,b3728,P0AG82,True,1A55
4056,b3728,P0AG82,True,1A54
4057,b3722,P08722,True,
4058,b3727,P0AGH8,True,
4059,b3726,P07654,True,
4060,b3725,P0AAH0,True,
4061,b3236,P61889,True,3HHP
4062,b3236,P61889,True,1IB6
4063,b3236,P61889,True,2CMD
4064,b3236,P61889,True,1EMD
4065,b3236,P61889,True,2PWZ
4066,b3236,P61889,True,1IE3
4067,b2478,P0A6L2,True,3I7Q
4068,b2478,P0A6L2,True,3I7S
4069,b2478,P0A6L2,True,2PUR
4070,b2478,P0A6L2,True,2ATS
4071,b2478,P0A6L2,True,1DHP
4072,b2478,P0A6L2,True,1S5W
4073,b2478,P0A6L2,True,1S5V
4074,b2478,P0A6L2,True,1S5T
4075,b2478,P0A6L2,True,2A6L
4076,b2478,P0A6L2,True,1YXD
4077,b2478,P0A6L2,True,3I7R
4078,b2478,P0A6L2,True,3C0J
4079,b2478,P0A6L2,True,1YXC
4080,b2478,P0A6L2,True,2OJP
4081,b2478,P0A6L2,True,3DEN
4082,b2478,P0A6L2,True,4EOU
4083,b2478,P0A6L2,True,2A6N
4084,b2478,P0A6L2,True,3DU0
4085,b3092,P0A8G3,True,
4086,b3128,P39829,True,3LAZ
4087,b3125,P0ABQ2,True,
4088,b3124,P23524,True,
4089,b3127,P0AA80,True,
4090,b3654,P0AGM9,True,
4091,b3653,P0AER8,True,
4092,b3650,P0AG24,True,
4093,b2838,P00861,True,1KNW
4094,b2838,P00861,True,1KO0
4095,b3835,P0A6A0,True,
4096,b3833,P0A887,True,
4097,b2528,P0AAC8,True,1S98
4098,b2528,P0AAC8,True,1R94
4099,b2528,P0AAC8,True,1R95
4100,b2529,P0ACD4,True,2L4X
4101,b2529,P0ACD4,True,2KQK
4102,b2296,P0A6A3,True,
4103,b2297,P0A9M8,True,
4104,b2290,P0A959,True,4CVQ
4105,b2291,P76491,True,2PAU
4106,b2291,P76491,True,2PAQ
4107,b2291,P76491,True,2PAR
4108,b2836,P31119,True,
4109,b2521,P31142,True,1URH
4110,b3479,P33593,True,
4111,b2746,P62617,True,2GZL
4112,b2746,P62617,True,1U3L
4113,b2746,P62617,True,1U43
4114,b2746,P62617,True,1U40
4115,b2746,P62617,True,3EOR
4116,b2746,P62617,True,2AMT
4117,b2746,P62617,True,1KNJ
4118,b2746,P62617,True,1JY8
4119,b2746,P62617,True,1YQN
4120,b2746,P62617,True,3ELC
4121,b2746,P62617,True,3FBA
4122,b2746,P62617,True,1H48
4123,b2746,P62617,True,1U3P
4124,b2746,P62617,True,3ERN
4125,b2746,P62617,True,1GX1
4126,b2746,P62617,True,3ESJ
4127,b2746,P62617,True,1H47
4128,b2746,P62617,True,1KNK
4129,b2747,Q46893,True,3N9W
4130,b2747,Q46893,True,1VGT
4131,b2747,Q46893,True,1VGU
4132,b2747,Q46893,True,1I52
4133,b2747,Q46893,True,1INI
4134,b2747,Q46893,True,1INJ
4135,b2747,Q46893,True,1H3M
4136,b2744,P0A840,True,
4137,b3903,P32170,True,1DE5
4138,b3903,P32170,True,1DE6
4139,b3903,P32170,True,1D8W
4140,b3902,P32169,True,2V9O
4141,b3902,P32169,True,2UYU
4142,b3902,P32169,True,2UYV
4143,b3902,P32169,True,2V29
4144,b3902,P32169,True,2V9I
4145,b3902,P32169,True,2V9N
4146,b3902,P32169,True,2V9G
4147,b3902,P32169,True,2V9F
4148,b3902,P32169,True,2V9E
4149,b3902,P32169,True,1GT7
4150,b3902,P32169,True,1OJR
4151,b3902,P32169,True,2V9M
4152,b3902,P32169,True,2V2B
4153,b3902,P32169,True,2V2A
4154,b3902,P32169,True,2V9L
4155,b3907,P27125,True,
4156,b3904,P32171,True,2CGL
4157,b3904,P32171,True,2CGJ
4158,b3904,P32171,True,2CGK
4159,b3909,P0A712,True,
4160,b3908,P00448,True,1IXB
4161,b3908,P00448,True,1EN6
4162,b3908,P00448,True,1I08
4163,b3908,P00448,True,1MMM
4164,b3908,P00448,True,1VEW
4165,b3908,P00448,True,3OT7
4166,b3908,P00448,True,1EN4
4167,b3908,P00448,True,1EN5
4168,b3908,P00448,True,1I0H
4169,b3908,P00448,True,1D5N
4170,b3908,P00448,True,1ZLZ
4171,b3908,P00448,True,3K9S
4172,b3908,P00448,True,1IX9
4173,b1982,P0AE12,True,1T8S
4174,b1982,P0AE12,True,1T8R
4175,b1982,P0AE12,True,1T8Y
4176,b1982,P0AE12,True,1T8W
4177,b1131,P0AB89,True,2PTR
4178,b1131,P0AB89,True,2PTS
4179,b1131,P0AB89,True,2PTQ
4180,b1134,P0AEI6,True,
4181,b1136,P08200,True,1GRO
4182,b1136,P08200,True,5ICD
4183,b1136,P08200,True,6ICD
4184,b1136,P08200,True,1SJS
4185,b1136,P08200,True,1AI3
4186,b1136,P08200,True,1AI2
4187,b1136,P08200,True,4AJS
4188,b1136,P08200,True,3ICD
4189,b1136,P08200,True,1IDF
4190,b1136,P08200,True,1GRP
4191,b1136,P08200,True,4AJ3
4192,b1136,P08200,True,4BNP
4193,b1136,P08200,True,8ICD
4194,b1136,P08200,True,4ICD
4195,b1136,P08200,True,1IKA
4196,b1136,P08200,True,1CW1
4197,b1136,P08200,True,4AJR
4198,b1136,P08200,True,1CW4
4199,b1136,P08200,True,1CW7
4200,b1136,P08200,True,4P69
4201,b1136,P08200,True,1BL5
4202,b1136,P08200,True,4AJC
4203,b1136,P08200,True,1P8F
4204,b1136,P08200,True,4AJA
4205,b1136,P08200,True,1PB1
4206,b1136,P08200,True,7ICD
4207,b1136,P08200,True,1PB3
4208,b1136,P08200,True,1IDC
4209,b1136,P08200,True,1ISO
4210,b1136,P08200,True,1IDD
4211,b1136,P08200,True,1IDE
4212,b1136,P08200,True,1HJ6
4213,b1136,P08200,True,4AJB
4214,b1136,P08200,True,9ICD
4215,b1136,P08200,True,3LCB
4216,b1246,P76027,True,
4217,b1247,P77737,True,
4218,b1244,P0AFH2,True,
4219,b1713,P07395,True,3PCO
4220,b1714,P08312,True,3PCO
4221,b1243,P23843,True,3TCH
4222,b1243,P23843,True,3TCF
4223,b1243,P23843,True,3TCG
4224,b1241,P0A9Q7,True,
4225,b1719,P0A8M3,True,4HWS
4226,b1719,P0A8M3,True,1TKY
4227,b1719,P0A8M3,True,4HWO
4228,b1719,P0A8M3,True,4P3O
4229,b1719,P0A8M3,True,1FYF
4230,b1719,P0A8M3,True,4P3P
4231,b1719,P0A8M3,True,1QF6
4232,b1719,P0A8M3,True,1EVK
4233,b1719,P0A8M3,True,1EVL
4234,b1719,P0A8M3,True,4HWP
4235,b1719,P0A8M3,True,1KOG
4236,b1719,P0A8M3,True,4HWR
4237,b1719,P0A8M3,True,1TKG
4238,b1719,P0A8M3,True,1TKE
4239,b1719,P0A8M3,True,1TJE
4240,b1249,P0A6H8,True,
4241,b3639,P0ABQ0,True,1U7Z
4242,b3639,P0ABQ0,True,1U80
4243,b3639,P0ABQ0,True,1U7W
4244,b3639,P0ABQ0,True,1U7U
4245,b1394,P77467,True,4FZW
4246,b1395,P76083,True,3MOG
4247,b1397,P0C7L2,True,
4248,b1390,P76079,True,3PVR
4249,b1390,P76079,True,3PWQ
4250,b1390,P76079,True,1OTK
4251,b1390,P76079,True,3PW1
4252,b1390,P76079,True,4II4
4253,b1390,P76079,True,3PVT
4254,b1390,P76079,True,3PW8
4255,b1390,P76079,True,3PVY
4256,b1391,P76080,True,
4257,b1392,P76081,True,
4258,b1393,P76082,True,4FZW
4259,b1398,P76085,True,
4260,b1621,P19642,True,
4261,b1622,P23256,True,1D2F
4262,b1623,P22333,True,
4263,b0864,P0AAF6,True,
4264,b0861,P0AE30,True,
4265,b0860,P30860,True,
4266,b0863,P30859,True,
4267,b0862,P0AE34,True,
4268,b4290,P15028,True,
4269,b4291,P13036,True,2D1U
4270,b4291,P13036,True,1PO3
4271,b4291,P13036,True,1PO0
4272,b4291,P13036,True,1PNZ
4273,b4291,P13036,True,1ZZV
4274,b4291,P13036,True,1KMO
4275,b4291,P13036,True,1KMP
4276,b4036,P02943,True,1AF6
4277,b4036,P02943,True,1MPQ
4278,b4036,P02943,True,1MPN
4279,b4036,P02943,True,1MPO
4280,b4036,P02943,True,1MPM
4281,b4036,P02943,True,1MAL
4282,b4034,P0AEX9,True,1MH3
4283,b4034,P0AEX9,True,3N94
4284,b4034,P0AEX9,True,1MH4
4285,b4034,P0AEX9,True,3VFJ
4286,b4034,P0AEX9,True,4KI0
4287,b4034,P0AEX9,True,4KYC
4288,b4034,P0AEX9,True,4KYD
4289,b4034,P0AEX9,True,4KYE
4290,b4034,P0AEX9,True,4GIZ
4291,b4034,P0AEX9,True,4WMW
4292,b4034,P0AEX9,True,4WMX
4293,b4034,P0AEX9,True,3W15
4294,b4034,P0AEX9,True,1N3X
4295,b4034,P0AEX9,True,3KJT
4296,b4034,P0AEX9,True,2R6G
4297,b4034,P0AEX9,True,3MBP
4298,b4034,P0AEX9,True,3LC8
4299,b4034,P0AEX9,True,4EDQ
4300,b4034,P0AEX9,True,4KHZ
4301,b4034,P0AEX9,True,3MQ9
4302,b4034,P0AEX9,True,4QVH
4303,b4034,P0AEX9,True,4MBP
4304,b4034,P0AEX9,True,1FQD
4305,b4034,P0AEX9,True,1FQB
4306,b4034,P0AEX9,True,1FQC
4307,b4034,P0AEX9,True,1FQA
4308,b4034,P0AEX9,True,4JKM
4309,b4034,P0AEX9,True,4WJV
4310,b4034,P0AEX9,True,1MPB
4311,b4034,P0AEX9,True,1MPC
4312,b4034,P0AEX9,True,3F5F
4313,b4034,P0AEX9,True,1MPD
4314,b4034,P0AEX9,True,5DIS
4315,b4034,P0AEX9,True,2MV0
4316,b4034,P0AEX9,True,1LLS
4317,b4034,P0AEX9,True,2ZXT
4318,b4034,P0AEX9,True,4WMS
4319,b4034,P0AEX9,True,3PUZ
4320,b4034,P0AEX9,True,4BL8
4321,b4034,P0AEX9,True,3PUX
4322,b4034,P0AEX9,True,3PUY
4323,b4034,P0AEX9,True,3PUV
4324,b4034,P0AEX9,True,3PUW
4325,b4034,P0AEX9,True,5C7R
4326,b4034,P0AEX9,True,4WMU
4327,b4034,P0AEX9,True,1ZMG
4328,b4034,P0AEX9,True,3EHS
4329,b4034,P0AEX9,True,2N44
4330,b4034,P0AEX9,True,2N45
4331,b4034,P0AEX9,True,1JVY
4332,b4034,P0AEX9,True,1A7L
4333,b4034,P0AEX9,True,3J9P
4334,b4034,P0AEX9,True,4PE2
4335,b4034,P0AEX9,True,1JW4
4336,b4034,P0AEX9,True,1JW5
4337,b4034,P0AEX9,True,2XZ3
4338,b4034,P0AEX9,True,3HST
4339,b4034,P0AEX9,True,4OGM
4340,b4034,P0AEX9,True,3DM0
4341,b4034,P0AEX9,True,4O2X
4342,b4034,P0AEX9,True,1N3W
4343,b4034,P0AEX9,True,3O3U
4344,b4034,P0AEX9,True,4RG5
4345,b4034,P0AEX9,True,1OMP
4346,b4034,P0AEX9,True,3CSB
4347,b4034,P0AEX9,True,3IO4
4348,b4034,P0AEX9,True,4B3N
4349,b4034,P0AEX9,True,3A3C
4350,b4034,P0AEX9,True,3G7W
4351,b4034,P0AEX9,True,3RUM
4352,b4034,P0AEX9,True,2VGQ
4353,b4034,P0AEX9,True,3H3G
4354,b4034,P0AEX9,True,1HSJ
4355,b4034,P0AEX9,True,4QSZ
4356,b4034,P0AEX9,True,1MDP
4357,b4034,P0AEX9,True,1MDQ
4358,b4034,P0AEX9,True,3SEV
4359,b4034,P0AEX9,True,2OBG
4360,b4034,P0AEX9,True,3EHT
4361,b4034,P0AEX9,True,2V93
4362,b4034,P0AEX9,True,3EHU
4363,b4034,P0AEX9,True,3LBS
4364,b4034,P0AEX9,True,1MG1
4365,b4034,P0AEX9,True,3OSR
4366,b4034,P0AEX9,True,3OSQ
4367,b4034,P0AEX9,True,3WOA
4368,b4034,P0AEX9,True,4RWG
4369,b4034,P0AEX9,True,3PY7
4370,b4034,P0AEX9,True,2OK2
4371,b4034,P0AEX9,True,4DXC
4372,b4034,P0AEX9,True,1Y4C
4373,b4034,P0AEX9,True,1ZJL
4374,b4034,P0AEX9,True,4RWF
4375,b4034,P0AEX9,True,3Q28
4376,b4034,P0AEX9,True,1JVX
4377,b4034,P0AEX9,True,4DXB
4378,b4034,P0AEX9,True,1LAX
4379,b4034,P0AEX9,True,5DFM
4380,b4034,P0AEX9,True,3H4Z
4381,b4034,P0AEX9,True,3Q26
4382,b4034,P0AEX9,True,3Q27
4383,b4034,P0AEX9,True,3Q25
4384,b4034,P0AEX9,True,2KLF
4385,b4034,P0AEX9,True,3WAI
4386,b4034,P0AEX9,True,1NMU
4387,b4034,P0AEX9,True,1NL5
4388,b4034,P0AEX9,True,4EXK
4389,b4034,P0AEX9,True,4WVH
4390,b4034,P0AEX9,True,3Q29
4391,b4034,P0AEX9,True,4FEB
4392,b4034,P0AEX9,True,1YTV
4393,b4034,P0AEX9,True,1ZKB
4394,b4034,P0AEX9,True,4IFP
4395,b4034,P0AEX9,True,3SEU
4396,b4034,P0AEX9,True,3SET
4397,b4034,P0AEX9,True,3SEW
4398,b4034,P0AEX9,True,1EZO
4399,b4034,P0AEX9,True,3OAI
4400,b4034,P0AEX9,True,3RLF
4401,b4034,P0AEX9,True,3SES
4402,b4034,P0AEX9,True,3SER
4403,b4034,P0AEX9,True,3SEY
4404,b4034,P0AEX9,True,3SEX
4405,b4034,P0AEX9,True,3IO6
4406,b4034,P0AEX9,True,4KEG
4407,b4034,P0AEX9,True,4IKM
4408,b4034,P0AEX9,True,3PGF
4409,b4034,P0AEX9,True,4N4X
4410,b4034,P0AEX9,True,1EZP
4411,b4034,P0AEX9,True,4FE8
4412,b4034,P0AEX9,True,1DMB
4413,b4034,P0AEX9,True,1T0K
4414,b4034,P0AEX9,True,3C4M
4415,b4034,P0AEX9,True,4TSM
4416,b4034,P0AEX9,True,1ANF
4417,b4034,P0AEX9,True,4JBZ
4418,b4034,P0AEX9,True,4WMT
4419,b4034,P0AEX9,True,4BL9
4420,b4034,P0AEX9,True,1R6Z
4421,b4034,P0AEX9,True,4BLD
4422,b4034,P0AEX9,True,4BLB
4423,b4034,P0AEX9,True,4BLA
4424,b4034,P0AEX9,True,4NDZ
4425,b4034,P0AEX9,True,2H25
4426,b4034,P0AEX9,True,2NVU
4427,b4034,P0AEX9,True,4KV3
4428,b4034,P0AEX9,True,1IUD
4429,b4034,P0AEX9,True,3PV0
4430,b4034,P0AEX9,True,3CSG
4431,b4034,P0AEX9,True,3G7V
4432,b4034,P0AEX9,True,2D21
4433,b4034,P0AEX9,True,4GLI
4434,b4034,P0AEX9,True,4IRL
4435,b4034,P0AEX9,True,1SVX
4436,b4034,P0AEX9,True,4FED
4437,b4034,P0AEX9,True,1PEB
4438,b4034,P0AEX9,True,4EGC
4439,b4034,P0AEX9,True,3HPI
4440,b4034,P0AEX9,True,4FEC
4441,b4034,P0AEX9,True,1ZIU
4442,b4034,P0AEX9,True,3L2J
4443,b4034,P0AEX9,True,3IOR
4444,b4034,P0AEX9,True,3IOU
4445,b4034,P0AEX9,True,3IOT
4446,b4034,P0AEX9,True,3IOW
4447,b4034,P0AEX9,True,3IOV
4448,b4034,P0AEX9,True,3MP1
4449,b4034,P0AEX9,True,4R0Y
4450,b4034,P0AEX9,True,1EZ9
4451,b4034,P0AEX9,True,3MP6
4452,b4034,P0AEX9,True,3MP8
4453,b4034,P0AEX9,True,4WMV
4454,b0040,P31553,True,3HFX
4455,b0040,P31553,True,2WSX
4456,b0047,P03819,True,3L9W
4457,b0047,P03819,True,3EYW
4458,b0047,P03819,True,3L9X
4459,b4033,P02916,True,4KHZ
4460,b4033,P02916,True,3RLF
4461,b4033,P02916,True,3FH6
4462,b4033,P02916,True,2R6G
4463,b4033,P02916,True,4KI0
4464,b4033,P02916,True,3PV0
4465,b4033,P02916,True,3PUZ
4466,b4033,P02916,True,3PUX
4467,b4033,P02916,True,3PUY
4468,b4033,P02916,True,3PUV
4469,b4033,P02916,True,3PUW
4470,b4033,P02916,True,4JBW
4471,b4031,P0AGF4,True,4GC0
4472,b4031,P0AGF4,True,4GBY
4473,b4031,P0AGF4,True,4GBZ
4474,b4031,P0AGF4,True,4JA4
4475,b4031,P0AGF4,True,4JA3
4476,b4031,P0AGF4,True,4QIQ
4477,b0049,P05637,True,
4478,b0048,P0ABQ4,True,1DRA
4479,b0048,P0ABQ4,True,1DRB
4480,b0048,P0ABQ4,True,1JOL
4481,b0048,P0ABQ4,True,1JOM
4482,b0048,P0ABQ4,True,2INQ
4483,b0048,P0ABQ4,True,6DFR
4484,b0048,P0ABQ4,True,3KFY
4485,b0048,P0ABQ4,True,3QYO
4486,b0048,P0ABQ4,True,3OCH
4487,b0048,P0ABQ4,True,4EIZ
4488,b0048,P0ABQ4,True,5DFR
4489,b0048,P0ABQ4,True,4FHB
4490,b0048,P0ABQ4,True,1DRE
4491,b0048,P0ABQ4,True,1RA2
4492,b0048,P0ABQ4,True,2D0K
4493,b0048,P0ABQ4,True,1RX5
4494,b0048,P0ABQ4,True,1RX4
4495,b0048,P0ABQ4,True,1RX7
4496,b0048,P0ABQ4,True,1RX6
4497,b0048,P0ABQ4,True,1RX1
4498,b0048,P0ABQ4,True,1TDR
4499,b0048,P0ABQ4,True,1RX3
4500,b0048,P0ABQ4,True,1RX2
4501,b0048,P0ABQ4,True,2ANO
4502,b0048,P0ABQ4,True,2DRC
4503,b0048,P0ABQ4,True,1RX9
4504,b0048,P0ABQ4,True,1RX8
4505,b0048,P0ABQ4,True,4PDJ
4506,b0048,P0ABQ4,True,4I13
4507,b0048,P0ABQ4,True,1RC4
4508,b0048,P0ABQ4,True,1RA3
4509,b0048,P0ABQ4,True,1RA1
4510,b0048,P0ABQ4,True,2ANQ
4511,b0048,P0ABQ4,True,1DRH
4512,b0048,P0ABQ4,True,5CC9
4513,b0048,P0ABQ4,True,7DFR
4514,b0048,P0ABQ4,True,1RA8
4515,b0048,P0ABQ4,True,1RA9
4516,b0048,P0ABQ4,True,4DFR
4517,b0048,P0ABQ4,True,1RG7
4518,b0048,P0ABQ4,True,3R33
4519,b0048,P0ABQ4,True,5CCC
4520,b0048,P0ABQ4,True,3QYL
4521,b0048,P0ABQ4,True,4EIG
4522,b0048,P0ABQ4,True,1RE7
4523,b0048,P0ABQ4,True,3DRC
4524,b0048,P0ABQ4,True,3QL3
4525,b0048,P0ABQ4,True,4KJK
4526,b0048,P0ABQ4,True,4NX6
4527,b0048,P0ABQ4,True,4KJJ
4528,b0048,P0ABQ4,True,1DDS
4529,b0048,P0ABQ4,True,1DDR
4530,b0048,P0ABQ4,True,1RH3
4531,b0048,P0ABQ4,True,4NX7
4532,b0048,P0ABQ4,True,1DYH
4533,b0048,P0ABQ4,True,1DYI
4534,b0048,P0ABQ4,True,1DYJ
4535,b0048,P0ABQ4,True,4GH8
4536,b0048,P0ABQ4,True,3DAU
4537,b0048,P0ABQ4,True,4KJL
4538,b0048,P0ABQ4,True,4I1N
4539,b0048,P0ABQ4,True,1RD7
4540,b0048,P0ABQ4,True,1DHJ
4541,b0048,P0ABQ4,True,1DHI
4542,b0048,P0ABQ4,True,3K74
4543,b0048,P0ABQ4,True,1RB3
4544,b0048,P0ABQ4,True,1RB2
4545,b0048,P0ABQ4,True,4EJ1
4546,b0048,P0ABQ4,True,1RF7
4547,b4039,P26602,True,2AHC
4548,b4039,P26602,True,1G1B
4549,b4039,P26602,True,1FW9
4550,b4039,P26602,True,1XLR
4551,b4039,P26602,True,1G81
4552,b4039,P26602,True,1JD3
4553,b4039,P26602,True,1TT8
4554,b0915,P27300,True,
4555,b0914,P60752,True,3B5W
4556,b0444,P77756,True,
4557,b0910,P0A6I0,True,1KDP
4558,b0910,P0A6I0,True,1KDO
4559,b0910,P0A6I0,True,1CKE
4560,b0910,P0A6I0,True,1KDR
4561,b0910,P0A6I0,True,2FEO
4562,b0910,P0A6I0,True,2FEM
4563,b0910,P0A6I0,True,2CMK
4564,b0910,P0A6I0,True,1KDT
4565,b0918,P04951,True,1VH1
4566,b0918,P04951,True,3K8D
4567,b0918,P04951,True,3K8E
4568,b4485,Q6BEX0,True,
4569,b3001,Q46851,True,4AUB
4570,b3001,Q46851,True,4AST
4571,b3001,Q46851,True,3N6Q
4572,b3006,P0ABU7,True,
4573,b3005,P0ABV2,True,2PFU
4574,b3008,P06721,True,1CL1
4575,b3008,P06721,True,1CL2
4576,b3008,P06721,True,2GQN
4577,b3008,P06721,True,4ITG
4578,b3008,P06721,True,2FQ6
4579,b3008,P06721,True,4ITX
4580,b4231,P37772,True,
4581,b0751,P0AFK2,True,
4582,b0750,P11458,True,
4583,b3222,P45425,True,2AA4
4584,b3223,P0A761,True,
4585,b3224,P41036,True,
4586,b3225,P0A6L4,True,2WKJ
4587,b3225,P0A6L4,True,4UUI
4588,b3225,P0A6L4,True,1FDY
4589,b3225,P0A6L4,True,1FDZ
4590,b3225,P0A6L4,True,3LBC
4591,b3225,P0A6L4,True,3LBM
4592,b3225,P0A6L4,True,3LCI
4593,b3225,P0A6L4,True,1NAL
4594,b3225,P0A6L4,True,2WO5
4595,b3225,P0A6L4,True,2XFW
4596,b3225,P0A6L4,True,1HL2
4597,b3225,P0A6L4,True,2YGY
4598,b3225,P0A6L4,True,3LCW
4599,b3225,P0A6L4,True,3LCX
4600,b3225,P0A6L4,True,2WNN
4601,b3225,P0A6L4,True,4BWL
4602,b3225,P0A6L4,True,2WNQ
